"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000113555.5",1328.42752280124,-6.05104689524622,0.221240900834592,-27.4213008797899,1.52841673145492e-165,3.3953777689271e-162,"ENSG00000113555","PCDH12","51294",-6.06671330870112,"PCDH12"
"ENSG00000170989.9",859.335251470645,-5.38711602161553,0.216294506532704,-24.9759439738075,1.11624220102439e-137,1.52598895358503e-134,"ENSG00000170989","S1PR1","1901",-5.40215947700317,"S1PR1"
"ENSG00000092068.19",7484.0184417632,-2.19568614211167,0.0937704998097491,-23.4899936997973,5.16192346989511e-122,4.36846209080838e-119,"ENSG00000092068","SLC7A8","23428",-2.20266844975785,"SLC7A8"
"ENSG00000077063.10",1449.28894866127,-1.95879141378394,0.0839871408391934,-23.3924783302672,5.09749869775571e-121,4.11785212984157e-118,"ENSG00000077063","CTTNBP2","83992",-1.96466737210193,"CTTNBP2"
"ENSG00000170873.18",3524.18297822555,-2.94907915359456,0.132147090637722,-22.4057020612184,3.46292605458555e-111,2.67578790617802e-108,"ENSG00000170873","MTSS1","9788",-2.96084834108562,"MTSS1"
"ENSG00000257093.6",2501.27654026153,-2.06835353656088,0.0974392164701469,-21.3165910660639,7.96535305392444e-101,4.88138808532224e-98,"ENSG00000257093","DENND11","57189",-2.0770719312918,"DENND11"
"ENSG00000099250.17",45787.2698860234,-1.91170287192945,0.0927923082318721,-20.6829269486302,4.93536287374998e-95,2.43642413867457e-92,"ENSG00000099250","NRP1","8829",-1.91921653255458,"NRP1"
"ENSG00000119943.12",457.739239922297,-2.71415088708929,0.136271649211257,-20.0110873162344,4.40925534986998e-89,1.82235549018347e-86,"ENSG00000119943","PYROXD2","84795",-2.72694387109374,"PYROXD2"
"ENSG00000178573.6",14054.0312572519,-2.40468011249747,0.121246169200258,-19.9238512192674,2.52780688865582e-88,9.7661269619981e-86,"ENSG00000178573","MAF","4094",-2.41569063605207,"MAF"
"ENSG00000172399.5",1295.35775123929,-7.81264256895434,0.414217487103913,-18.9761993963773,2.68317494803733e-80,8.08226867398636e-78,"ENSG00000172399","MYOZ2","51778",-7.8602736287502,"MYOZ2"
"ENSG00000177675.8",2684.94398466678,-4.19298145258915,0.224819061542981,-18.7565421919808,1.71179624255635e-78,4.98722013487073e-76,"ENSG00000177675","CD163L1","283316",-4.21682821339245,"CD163L1"
"ENSG00000153012.11",971.587057347293,-6.18914100607291,0.332712506424149,-18.7201313270826,3.39313580514517e-78,9.72625960145804e-76,"ENSG00000153012","LGI2","55203",-6.22842181442288,"LGI2"
"ENSG00000268758.7",341.303027255674,-2.73916621290158,0.150216629915956,-18.3306333997549,4.71383748234163e-75,1.30897374587774e-72,"ENSG00000268758",NA,NA,-2.75356597353604,"ENSG00000268758"
"ENSG00000164125.15",4797.01924997171,-2.28270336633015,0.130940730609569,-17.5337597921225,7.91578588043396e-69,1.82700450216977e-66,"ENSG00000164125","GASK1B","51313",-2.29588331751321,"GASK1B"
"ENSG00000141655.16",6563.41506742396,-4.06528278405546,0.236941742072,-17.2940244626733,5.21788283699996e-67,1.15915267223954e-64,"ENSG00000141655","TNFRSF11A","8792",-4.0976762836216,"TNFRSF11A"
"ENSG00000270547.5",328.857060057661,-5.14353656196675,0.306185737873791,-16.922953987694,3.04754400649183e-64,6.29778512597359e-62,"ENSG00000270547","LINC01235","401492",-5.1815671537263,"LINC01235"
"ENSG00000163590.13",1032.35484602277,-1.37826612828399,0.0824808736816754,-16.7964610751291,2.59045947930675e-63,5.17276919845388e-61,"ENSG00000163590","PPM1L","151742",-1.3853867842369,"PPM1L"
"ENSG00000213626.12",5759.19044953221,-4.24245478611942,0.255208724123759,-16.7482097962497,5.83560905577562e-63,1.13967521032137e-60,"ENSG00000213626","LBH","81606",-4.27428925345792,"LBH"
"ENSG00000125810.9",25742.2864455906,-2.77339711307495,0.167925942875472,-16.6301937903583,4.21229665597139e-62,7.79801418436704e-60,"ENSG00000125810","CD93","22918",-2.79264097244774,"CD93"
"ENSG00000167680.15",4126.70054879188,-2.98955643544457,0.18224722853579,-16.4998228830329,3.67970302484698e-61,6.60562446036167e-59,"ENSG00000167680","SEMA6B","10501",-3.00704699176416,"SEMA6B"
"ENSG00000154229.11",8958.98612970566,-1.78928939722892,0.109851255037341,-16.3918401757439,2.18721856253408e-60,3.8486384448867e-58,"ENSG00000154229","PRKCA","5578",-1.80066421567698,"PRKCA"
"ENSG00000226137.5",1319.69108780343,-1.25025784068685,0.0774290461021364,-16.2303601252589,3.07649168112603e-59,5.25725097663191e-57,"ENSG00000226137","BAIAP2-DT","440465",-1.25670130239295,"BAIAP2-DT"
"ENSG00000178726.6",7181.72129451142,-3.73806194408262,0.23245480278507,-16.2072897210432,4.47889588303361e-59,7.58085120316889e-57,"ENSG00000178726","THBD","7056",-3.76746233578559,"THBD"
"ENSG00000137474.20",3902.48896963164,-1.52420190007895,0.0957254757826149,-16.0189050867642,9.42960851146578e-58,1.49627680773009e-55,"ENSG00000137474","MYO7A","4647",-1.53341731094705,"MYO7A"
"ENSG00000136044.11",1304.01425600321,-1.62692565963688,0.103283949244742,-15.8523401082835,1.35441922027391e-56,2.03989308328034e-54,"ENSG00000136044","APPL2","55198",-1.63729229115434,"APPL2"
"ENSG00000162745.10",3853.78349209488,-2.42477844691101,0.155347906993511,-15.7060829083113,1.37411101031192e-55,2.01823974175731e-53,"ENSG00000162745","OLFML2B","25903",-2.43990710687272,"OLFML2B"
"ENSG00000183020.13",10211.654947806,-1.38969121725086,0.0902059585175384,-15.5672580338238,1.21505305611071e-54,1.70030889080312e-52,"ENSG00000183020","AP2A2","161",-1.40425943243093,"AP2A2"
"ENSG00000177575.12",37610.767325847,-1.45143675072152,0.0952468510491281,-15.3238501534269,5.29838578567404e-53,7.02708299873127e-51,"ENSG00000177575","CD163","9332",-1.45954847306261,"CD163"
"ENSG00000010322.15",8580.1598547071,-1.48374571153486,0.0979672805028818,-15.2434114783692,1.82108243750949e-52,2.3797262558396e-50,"ENSG00000010322","NISCH","11188",-1.49335556812224,"NISCH"
"ENSG00000205726.14",5176.12168589994,-1.80296492051165,0.121562758072907,-14.9642701431444,1.25695303629984e-50,1.50936279467032e-48,"ENSG00000205726","ITSN1","6453",-1.81909795114869,"ITSN1"
"ENSG00000047648.21",1447.88502440441,-1.24718738013333,0.0840578727521094,-14.9237607574303,2.3088520377357e-50,2.68189009246006e-48,"ENSG00000047648","ARHGAP6","395",-1.254459582731,"ARHGAP6"
"ENSG00000153071.14",24114.4895745163,-2.14594818989996,0.145652018873134,-14.8577491537507,6.19725849620614e-50,7.15179727237503e-48,"ENSG00000153071","DAB2","1601",-2.16406116015439,"DAB2"
"ENSG00000118777.11",638.439692645495,-3.29470250253878,0.226156328952373,-14.7011466806697,6.33773344945265e-49,7.03963742897953e-47,"ENSG00000118777","ABCG2","9429",-3.32475736469063,"ABCG2"
"ENSG00000122547.10",2282.21730319849,-1.98379196879103,0.136453621428706,-14.6077004387123,2.50842621391719e-48,2.71827748010587e-46,"ENSG00000122547","EEPD1","80820",-1.99327362560799,"EEPD1"
"ENSG00000123124.13",4558.40710015168,-1.52259582017773,0.10730590781133,-14.2881746842859,2.59317512252764e-46,2.53219276250337e-44,"ENSG00000123124","WWP1","11059",-1.53320555546416,"WWP1"
"ENSG00000197093.10",357.983736126564,-1.79965378906785,0.12774611628,-14.1905386409942,1.04850271987599e-45,9.91169698810434e-44,"ENSG00000197093","GAL3ST4","79690",-1.81278619930828,"GAL3ST4"
"ENSG00000280798.1",963.068356367199,-1.51050451841739,0.107468003864435,-14.161210041269,1.59228568770263e-45,1.49725403396038e-43,"ENSG00000280798","LINC00294","283267",-1.52187697544017,"LINC00294"
"ENSG00000236120.6",464.596491451466,-3.57890574552229,0.258890808657722,-13.9712922308506,2.33353842682551e-44,2.13771365574963e-42,"ENSG00000236120","LINC03070","101928228",-3.61703914363827,"LINC03070"
"ENSG00000168268.10",5414.99443185446,-1.85785174504436,0.135207398127999,-13.8554930375972,1.17844922600611e-43,1.05243214294375e-41,"ENSG00000168268","NT5DC2","64943",-1.87336516339412,"NT5DC2"
"ENSG00000099985.3",308.969302380061,-1.90643372584278,0.141212797349222,-13.6344873337671,2.4973968844363e-42,2.11351130620009e-40,"ENSG00000099985","OSM","5008",-1.92536409682378,"OSM"
"ENSG00000108960.8",4484.52209357532,-1.79521328569245,0.133079082886574,-13.6135919559787,3.32492133482547e-42,2.80049772334209e-40,"ENSG00000108960","MMD","23531",-1.81168433229368,"MMD"
"ENSG00000187554.12",151.140485334441,-2.40141202088757,0.178529935932014,-13.5779503352718,5.41198116981444e-42,4.51557414788461e-40,"ENSG00000187554","TLR5","7100",-2.42407060344414,"TLR5"
"ENSG00000075618.17",23897.9652873674,-1.85211727529078,0.137804314393473,-13.5635072734048,6.59077623310137e-42,5.47342407545222e-40,"ENSG00000075618","FSCN1","6624",-1.86910982058244,"FSCN1"
"ENSG00000188483.7",1457.43204145633,-1.2963412305689,0.0975529544346952,-13.3908830107544,6.83631190324506e-41,5.42388103323532e-39,"ENSG00000188483","IER5L","389792",-1.30632020018846,"IER5L"
"ENSG00000059377.16",2544.85846678433,-1.19604512449225,0.0907075150568522,-13.2780611312851,3.10325594626791e-40,2.38749197736248e-38,"ENSG00000059377","TBXAS1","6916",-1.20441992999184,"TBXAS1"
"ENSG00000259330.2",1932.3863441107,-1.04210014192123,0.0791469352432961,-13.2738570804937,3.28240978406778e-40,2.50364749710097e-38,"ENSG00000259330","INAFM2","100505573",-1.0505851067786,"INAFM2"
"ENSG00000197852.10",568.893927412822,-1.45072127295012,0.110309786882321,-13.259534404144,3.9735507702584e-40,3.01786086705266e-38,"ENSG00000197852","INKA2","55924",-1.46265641427993,"INKA2"
"ENSG00000196352.15",1587.83188089585,-1.22841786209236,0.0933008765791482,-13.2450653057861,4.81862515499133e-40,3.64411090444706e-38,"ENSG00000196352","CD55","1604",-1.2357762033779,"CD55"
"ENSG00000213316.9",243.779218673361,-3.1837218624061,0.245237240585899,-13.1218461718328,2.46847248729006e-39,1.80533716230942e-37,"ENSG00000213316","LTC4S","4056",-3.21796534657293,"LTC4S"
"ENSG00000169891.17",706.897237587923,-2.39381201677847,0.184263771842177,-13.1141068688932,2.73383897253248e-39,1.99122074671505e-37,"ENSG00000169891","REPS2","9185",-2.41645479600365,"REPS2"
"ENSG00000183723.12",659.942667876299,-1.49186418068596,0.114839034034788,-13.0961206822129,3.46521535004094e-39,2.50340679678567e-37,"ENSG00000183723","CMTM4","146223",-1.50394584874834,"CMTM4"
"ENSG00000196878.14",1469.76847579179,-1.67063854683156,0.128767958829735,-13.0837914230898,4.075915734951e-39,2.93267912718822e-37,"ENSG00000196878","LAMB3","3914",-1.68477311530527,"LAMB3"
"ENSG00000197077.13",1019.32863067948,-2.57783330205853,0.199982567551787,-13.033490735021,7.89130941472763e-39,5.56525202057696e-37,"ENSG00000197077","KIAA1671","85379",-2.60647094135193,"KIAA1671"
"ENSG00000163913.11",978.272103568175,-1.69360098752052,0.131346714930187,-13.0057233667715,1.13519619366925e-38,7.91164970740778e-37,"ENSG00000163913","IFT122","55764",-1.70825903951621,"IFT122"
"ENSG00000169508.6",1649.61944824627,-3.44177750191424,0.269019347036255,-12.9542018011448,2.22437733976781e-38,1.52631791823759e-36,"ENSG00000169508","GPR183","1880",-3.48493090991985,"GPR183"
"ENSG00000173210.19",1344.84120741619,-2.07084927992579,0.162400586987565,-12.8987252670869,4.57604110133661e-38,3.10402299438757e-36,"ENSG00000173210","ABLIM3","22885",-2.09476055476625,"ABLIM3"
"ENSG00000100422.13",1776.96941567465,-1.064899937893,0.0831718986897378,-12.8474535173571,8.88883719670913e-38,5.9388125811998e-36,"ENSG00000100422","CERK","64781",-1.06854710236674,"CERK"
"ENSG00000004799.7",704.135737270263,-3.51668722208275,0.277183789942038,-12.8461116186295,9.04433457725313e-38,6.0200716893986e-36,"ENSG00000004799","PDK4","5166",-3.56073390447018,"PDK4"
"ENSG00000164938.13",1598.1689894701,-1.31438846846529,0.103618246411138,-12.7927545663214,1.79979657523799e-37,1.16737170566166e-35,"ENSG00000164938","TP53INP1","94241",-1.3255627949303,"TP53INP1"
"ENSG00000181409.12",636.959135455315,-2.44510710740184,0.193615063374904,-12.7756505587601,2.24264674575304e-37,1.44406949150446e-35,"ENSG00000181409","AATK","9625",-2.47355839258997,"AATK"
"ENSG00000136161.12",4741.15274736006,-1.1357881304841,0.0897267103501976,-12.7566184789945,2.86364677725119e-37,1.83728269044434e-35,"ENSG00000136161","RCBTB2","1102",-1.14460941131272,"RCBTB2"
"ENSG00000156711.16",4951.3806742631,-1.25178573664582,0.0989760064402803,-12.7543341462435,2.9488362812645e-37,1.88513375505873e-35,"ENSG00000156711","MAPK13","5603",-1.26237305860009,"MAPK13"
"ENSG00000173198.5",1398.63631246364,-2.05102541038999,0.163606560999869,-12.6868398648147,6.99516901483308e-37,4.34678824236411e-35,"ENSG00000173198","CYSLTR1","10800",-2.07565024023837,"CYSLTR1"
"ENSG00000011677.12",399.719989905492,-2.49094535694989,0.199186675530119,-12.6503576727368,1.1136666387634e-36,6.84847180072771e-35,"ENSG00000011677","GABRA3","2556",-2.51978268909937,"GABRA3"
"ENSG00000075240.16",4418.34927852848,-2.47583494717825,0.198110981827712,-12.6492061651017,1.13010900898554e-36,6.92561976127277e-35,"ENSG00000075240","GRAMD4","23151",-2.50594665270945,"GRAMD4"
"ENSG00000154122.13",9404.1168728389,-2.23755746260932,0.179082698297332,-12.6410511337669,1.25366668588125e-36,7.65641386305206e-35,"ENSG00000154122","ANKH","56172",-2.26379354634953,"ANKH"
"ENSG00000185518.11",111.638824029204,-5.31911723539846,0.430924291818992,-12.5050660574452,7.00415770533284e-36,4.1217844615621e-34,"ENSG00000185518","SV2B","9899",-5.38873673495427,"SV2B"
"ENSG00000142583.17",478.754015409673,-2.43687699373195,0.198542060732716,-12.4097248619551,2.31446747773426e-35,1.32259537023451e-33,"ENSG00000142583","SLC2A5","6518",-2.46385234721857,"SLC2A5"
"ENSG00000071073.12",2954.7417693762,-1.41987003145662,0.117274811442404,-12.2237026871806,2.32259956395487e-34,1.27006890617249e-32,"ENSG00000071073","MGAT4A","11320",-1.43353242776711,"MGAT4A"
"ENSG00000154783.11",1170.72061987675,-2.08066243793676,0.172209513903029,-12.2015489011963,3.04967009135049e-34,1.65240051413051e-32,"ENSG00000154783","FGD5","152273",-2.10122280513907,"FGD5"
"ENSG00000010327.10",131567.75182555,-1.17626932283021,0.0972707144935601,-12.1978331847619,3.19205408496423e-34,1.72429134340378e-32,"ENSG00000010327","STAB1","23166",-1.18649194915505,"STAB1"
"ENSG00000182580.2",414.426810391376,-4.22173272525063,0.351448119537927,-12.1954691141436,3.28606130214427e-34,1.76969337762752e-32,"ENSG00000182580","EPHB3","2049",-4.28607468704863,"EPHB3"
"ENSG00000106991.13",30423.1957506404,-1.1196957105831,0.0928487229931127,-12.1197615366403,8.30002832192603e-34,4.41641027955897e-32,"ENSG00000106991","ENG","2022",-1.12530438165809,"ENG"
"ENSG00000106992.18",654.993284396018,-1.95964435017484,0.163917968999753,-12.0815799169244,1.32155712199172e-33,6.86745999182365e-32,"ENSG00000106992","AK1","203",-1.98038804229046,"AK1"
"ENSG00000155926.13",9506.80120914941,-1.3388283548335,0.112292828248761,-12.0395698449698,2.20100314421917e-33,1.13052681731396e-31,"ENSG00000155926","SLA","6503",-1.35195734879015,"SLA"
"ENSG00000152760.9",433.301994606859,-2.61136980974054,0.221749967681314,-11.9434080740395,7.02831794582166e-33,3.50863108239164e-31,"ENSG00000152760","DYNLT5","200132",-2.648450354423,"DYNLT5"
"ENSG00000131471.6",367.555570073755,-2.54941047091554,0.216331715782835,-11.9413880049597,7.20113560361311e-33,3.58483422821883e-31,"ENSG00000131471","AOC3","8639",-2.58330095594149,"AOC3"
"ENSG00000250722.5",8528.6197003988,-2.3719486622313,0.201839100321891,-11.9073023171109,1.08428717093399e-32,5.36767454090221e-31,"ENSG00000250722","SELENOP","6414",-2.40335918694642,"SELENOP"
"ENSG00000155792.9",149.959371187673,-3.97574045480966,0.341524202384622,-11.8172035803565,3.18097556522002e-32,1.56166568356603e-30,"ENSG00000155792","DEPTOR","64798",-4.03586102719795,"DEPTOR"
"ENSG00000120262.9",1047.26582056525,-1.93853895429115,0.166060340767086,-11.8137850575942,3.31303533606153e-32,1.62201829180401e-30,"ENSG00000120262","CCDC170","80129",-1.9618011724132,"CCDC170"
"ENSG00000229183.8",1218.28207257185,-1.41285543559438,0.121419943641638,-11.760703823289,6.22135015827205e-32,3.02092445390194e-30,"ENSG00000229183","PGA4","643847",-1.42798399540975,"PGA4"
"ENSG00000168329.13",102.912053830236,-4.26844846119495,0.371715620146573,-11.6603539230807,2.031960043064e-31,9.68149970116175e-30,"ENSG00000168329","CX3CR1","1524",-4.33433568964646,"CX3CR1"
"ENSG00000186469.8",3236.63930383847,-2.2854207823957,0.198196183810605,-11.6279873103766,2.97018221263528e-31,1.41139246745867e-29,"ENSG00000186469","GNG2","54331",-2.30462271031478,"GNG2"
"ENSG00000090013.10",2455.56260873711,-1.21250478820026,0.105401081752335,-11.6160132621339,3.41713084896263e-31,1.61944665194037e-29,"ENSG00000090013","BLVRB","645",-1.22434036347838,"BLVRB"
"ENSG00000263155.5",171.964291584118,-1.76113734729461,0.154453261920699,-11.5397286299307,8.31872432599077e-31,3.90080128552791e-29,"ENSG00000263155","MYZAP","100820829",-1.78234872857247,"MYZAP"
"ENSG00000107957.16",5574.78679679855,-2.85666663422889,0.253042247770756,-11.4742497303766,1.77712397256244e-30,8.22475188551555e-29,"ENSG00000107957","SH3PXD2A","9644",-2.90346994325747,"SH3PXD2A"
"ENSG00000213809.8",110.110968263339,-4.74798653595905,0.423090131201156,-11.4055097404628,3.92471542273717e-30,1.77933781869604e-28,"ENSG00000213809","KLRK1","22914",-4.82555861250845,"KLRK1"
"ENSG00000196872.11",95.1394855740069,-2.21086526489559,0.196779522381778,-11.3875199140524,4.82528733650564e-30,2.17652300874057e-28,"ENSG00000196872","CRACDL","343990",-2.24083072980023,"CRACDL"
"ENSG00000178562.17",2093.9183646111,-3.51383664750677,0.317746876149433,-11.2464649414562,2.41061028742423e-29,1.0552060598055e-27,"ENSG00000178562","CD28","940",-3.57352910287184,"CD28"
"ENSG00000116016.13",4909.37737891945,-2.06914435568001,0.186886438281552,-11.2354656327233,2.73050449392668e-29,1.18937563397218e-27,"ENSG00000116016","EPAS1","2034",-2.09975615453444,"EPAS1"
"ENSG00000072952.18",431.884041253981,-3.55240168679423,0.321671686389721,-11.232032561944,2.83872096319296e-29,1.23349019456884e-27,"ENSG00000072952","IRAG1","10335",-3.61302685578479,"IRAG1"
"ENSG00000018280.16",4883.76906923998,-2.32412025887688,0.209998740261243,-11.2317219810462,2.84871843713167e-29,1.23481522109034e-27,"ENSG00000018280","SLC11A1","6556",-2.35864746698423,"SLC11A1"
"ENSG00000233901.5",101.702891507919,-2.20035124552908,0.198997677394158,-11.2156732772701,3.415770415738e-29,1.47342407350718e-27,"ENSG00000233901","LINC01503","100506119",-2.23189293258846,"LINC01503"
"ENSG00000148798.10",2436.2892468961,-3.70024683617,0.337752666473593,-11.1517413887759,7.02185321216813e-29,2.9704525301316e-27,"ENSG00000148798","INA","9118",-3.76653038988297,"INA"
"ENSG00000196083.9",2907.4714168019,-1.10988740684135,0.100460201926411,-11.146775161844,7.42487208575478e-29,3.12689162815246e-27,"ENSG00000196083","IL1RAP","3556",-1.11980728358716,"IL1RAP"
"ENSG00000174370.9",167.125206990443,-1.96164490697768,0.178726687616333,-11.1275375954105,9.21458710745339e-29,3.82620659050611e-27,"ENSG00000174370","KCNJ5-AS1","219833",-1.98878793575393,"KCNJ5-AS1"
"ENSG00000117643.14",861.739551468015,-1.39369812446168,0.127128746419559,-11.1122937514284,1.09314895849148e-28,4.48670745734656e-27,"ENSG00000117643","MAN1C1","57134",-1.41269197446499,"MAN1C1"
"ENSG00000145390.11",3715.38890078303,-2.18524662409005,0.199860448733017,-11.0965600568613,1.30365378903643e-28,5.31388420613657e-27,"ENSG00000145390","USP53","54532",-2.21776347235717,"USP53"
"ENSG00000145819.16",5582.64511938188,-1.0293206738527,0.0940340662698663,-11.0498845093483,2.19497073329247e-28,8.88588151983459e-27,"ENSG00000145819","ARHGAP26","23092",-1.03906557222643,"ARHGAP26"
"ENSG00000135723.13",3620.29209487904,-1.2726615854643,0.116980657609695,-11.0178378139529,3.13499015774361e-28,1.26337970710702e-26,"ENSG00000135723","FHOD1","29109",-1.28887391291317,"FHOD1"
"ENSG00000118596.11",852.853159162074,-1.14975355478652,0.1057472558261,-10.9891953033636,4.30749308909318e-28,1.73196305835665e-26,"ENSG00000118596","SLC16A7","9194",-1.16207724706778,"SLC16A7"
"ENSG00000158270.11",8140.02468331504,-3.03022969248231,0.280861084660412,-10.9771276789553,4.92329482822193e-28,1.97064855151262e-26,"ENSG00000158270","COLEC12","81035",-3.08304798636722,"COLEC12"
"ENSG00000121690.10",284.243215225976,-2.18191230803243,0.202299031467387,-10.9501758585064,6.63187355738981e-28,2.63084055495383e-26,"ENSG00000121690","DEPDC7","91614",-2.21520997057342,"DEPDC7"
"ENSG00000226791.6",65.7601119933259,-3.35419654608765,0.311731772560602,-10.9346575295817,7.87025764173608e-28,3.10822708464297e-26,"ENSG00000226791","LINC02611","101927070",-3.40868017403963,"LINC02611"
"ENSG00000163803.12",557.423590465219,-1.96775041666072,0.182607595569396,-10.9318832804673,8.11465819970457e-28,3.19056870630862e-26,"ENSG00000163803","PLB1","151056",-1.99624492089141,"PLB1"
"ENSG00000282608.1",3905.25122973901,-2.51641627351004,0.234736055244411,-10.8958829176113,1.20591200512056e-27,4.72058769933976e-26,"ENSG00000282608","ADORA3","140",-2.55765657448504,"ADORA3"
"ENSG00000104549.11",2859.09501278633,-1.79688013910581,0.167173936106796,-10.8955583775833,1.21021923966879e-27,4.72703655547113e-26,"ENSG00000104549","SQLE","6713",-1.82145338006197,"SQLE"
"ENSG00000198324.13",1056.69752665925,-1.23529612158196,0.114734884650617,-10.8887356630647,1.30438516361571e-27,5.05733504158236e-26,"ENSG00000198324","PHETA1","144717",-1.24931783029278,"PHETA1"
"ENSG00000186815.12",5353.82365745687,-1.70947006590727,0.159310474171328,-10.8801411926221,1.43340765638718e-27,5.53793931941585e-26,"ENSG00000186815","TPCN1","53373",-1.73332045244762,"TPCN1"
"ENSG00000131482.9",104.841640247217,-4.63076927987015,0.433685225872066,-10.8778612924811,1.46970807237433e-27,5.66586808291467e-26,"ENSG00000131482","G6PC1","2538",-4.71756773163465,"G6PC1"
"ENSG00000248187.1",184.828651539134,-2.46500606667574,0.230432663392369,-10.8652221564978,1.68811814546945e-27,6.49377395698769e-26,"ENSG00000248187","LINC03140","124900778",-2.50370207987157,"LINC03140"
"ENSG00000100985.7",29702.2839798259,-2.23366051738232,0.209539945922918,-10.8302845425826,2.4738538060356e-27,9.41441752481043e-26,"ENSG00000100985","MMP9","4318",-2.26937723738257,"MMP9"
"ENSG00000172954.13",1305.55775824078,-2.15863044476061,0.202027906870504,-10.8288413874972,2.5131501305327e-27,9.54352652133058e-26,"ENSG00000172954","LCLAT1","253558",-2.18772815934873,"LCLAT1"
"ENSG00000229859.9",592.909984312889,-1.80929172699109,0.170736257592894,-10.7804753555878,4.25680238390927e-27,1.58932546148814e-25,"ENSG00000229859","PGA3","643834",-1.84061801728549,"PGA3"
"ENSG00000158813.17",294.710401421241,-2.07507976577934,0.197201430216831,-10.6854176705,1.19111686668314e-26,4.25926135909312e-25,"ENSG00000158813","EDA","1896",-2.10717964708681,"EDA"
"ENSG00000089159.16",6559.53048197934,-1.48958243013524,0.141632166976882,-10.6594364462177,1.5754919536443e-26,5.56652942349235e-25,"ENSG00000089159","PXN","5829",-1.50971908263018,"PXN"
"ENSG00000105609.16",3852.39046505292,-1.34055725946527,0.1282887200287,-10.5892580573939,3.34230414338876e-26,1.15338697546223e-24,"ENSG00000105609","LILRB5","10990",-1.35848236223667,"LILRB5"
"ENSG00000138640.14",865.926655871213,-2.266883961352,0.220683139962452,-10.4540941209422,1.40333374193298e-25,4.64432909900053e-24,"ENSG00000138640","FAM13A","10144",-2.30704231607254,"FAM13A"
"ENSG00000163606.10",462.365804040676,-1.02516610316209,0.0995212659798785,-10.4141243251213,2.1375562000387e-25,7.06108713514644e-24,"ENSG00000163606","CD200R1","131450",-1.03642683690792,"CD200R1"
"ENSG00000123080.10",611.454396132333,-2.48598201650149,0.245859509928034,-10.2952924787416,7.39943647112405e-25,2.36941954891562e-23,"ENSG00000123080","CDKN2C","1031",-2.53119556338919,"CDKN2C"
"ENSG00000154309.8",374.044212558936,-1.25127493787299,0.124009223680186,-10.2146108220625,1.7056220557701e-24,5.33667520689195e-23,"ENSG00000154309","DISP1","84976",-1.2667059582392,"DISP1"
"ENSG00000119865.8",1243.81376500962,-1.44447453848916,0.143330321486952,-10.2133543653453,1.72786073529716e-24,5.39675588536048e-23,"ENSG00000119865","CNRIP1","25927",-1.46388336464511,"CNRIP1"
"ENSG00000256713.7",949.35201732474,-1.58110478430669,0.157588855518383,-10.2084174769856,1.81805766086582e-24,5.6585850698612e-23,"ENSG00000256713","PGA5","5222",-1.60873282685202,"PGA5"
"ENSG00000106541.11",213.654259969029,-4.77879139225596,0.473424083217093,-10.1717598120547,2.65075574111872e-24,8.19290974454988e-23,"ENSG00000106541","AGR2","10551",-4.81555606372646,"AGR2"
"ENSG00000075275.16",607.861244214608,-1.84524955380202,0.184451132354244,-10.1531773589975,3.20747206716408e-24,9.7943631576701e-23,"ENSG00000075275","CELSR1","9620",-1.87276506086056,"CELSR1"
"ENSG00000168672.3",628.220043026582,-1.65096844728036,0.165190764725529,-10.1522520403406,3.23803627138748e-24,9.87073423929646e-23,"ENSG00000168672","LRATD2","157638",-1.67705827823018,"LRATD2"
"ENSG00000162390.17",1167.46822224847,-1.13804628421897,0.114462256492513,-10.1201545194601,4.49705094966886e-24,1.35921070539991e-22,"ENSG00000162390","ACOT11","26027",-1.15837572235031,"ACOT11"
"ENSG00000168874.12",679.493983371369,-1.84550955683726,0.186156881118318,-10.0806162023415,6.73027083613595e-24,2.01025837478669e-22,"ENSG00000168874","ATOH8","84913",-1.87657607197867,"ATOH8"
"ENSG00000224968.1",54.8205459667034,-6.47392585729742,0.656594293240647,-10.055165067347,8.7175217842222e-24,2.57783356321459e-22,"ENSG00000224968",NA,NA,-6.60216400081278,"ENSG00000224968"
"ENSG00000146476.10",5163.17373376057,-1.83250217050662,0.186257895335474,-10.0159206194723,1.29748234874589e-23,3.79882311398878e-22,"ENSG00000146476","DCPH1","79624",-1.86554429443009,"DCPH1"
"ENSG00000118557.15",132.699491735695,-1.67180419552783,0.169611352989626,-10.0143772212426,1.31789302933037e-23,3.85223600612818e-22,"ENSG00000118557","PMFBP1","83449",-1.69855206984346,"PMFBP1"
"ENSG00000123933.16",1577.73029479481,-1.15465851805863,0.117575860804217,-9.95164034476535,2.48060188584821e-23,7.191722139526e-22,"ENSG00000123933","MXD4","10608",-1.17007267994976,"MXD4"
"ENSG00000211584.13",841.521044070097,-1.40943751523208,0.143823727332752,-9.94603017379147,2.62444366823107e-23,7.58400209297603e-22,"ENSG00000211584","SLC48A1","55652",-1.43047513175871,"SLC48A1"
"ENSG00000167600.13",2342.15389967083,-1.41808931178755,0.145034918122785,-9.93476971490166,2.93854144901895e-23,8.46414240388408e-22,"ENSG00000167600","CYP2S1","29785",-1.44088851216949,"CYP2S1"
