"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","symbol","entrez","log2FoldChange_raw","symbol_for_plot"
"ENSG00000256812.1",16.7210551939787,1.61934162990893,0.409287528604938,4.33957159990531,1.42760748059265e-05,6.18513899197772e-05,"ENSG00000256812","CAPNS2","84290",1.77613253532942,"CAPNS2"
"ENSG00000176046.8",145.221316994457,1.08095630128658,0.268223971571473,4.32838902599437,1.50203983795919e-05,6.48390867141383e-05,"ENSG00000176046","NUPR1","26471",1.16097769505859,"NUPR1"
"ENSG00000235513.1",89.6322036726148,1.7460567015839,0.451409309773107,4.32772188920042,1.50659536966218e-05,6.50041585570191e-05,"ENSG00000235513",NA,NA,1.95357395089393,"ENSG00000235513"
"ENSG00000181908.5",9.4667580091107,2.32093817471106,0.599651659828495,4.32574619819008,1.52016374127757e-05,6.55418486413997e-05,"ENSG00000181908","LINC02724","100996455",2.59394088774148,"LINC02724"
"ENSG00000249249.1",8.7202507492468,2.51247879506764,0.653950087430913,4.31982887914289,1.56150236847946e-05,6.71184718094208e-05,"ENSG00000249249",NA,NA,2.82495247320208,"ENSG00000249249"
"ENSG00000008441.16",407.85621013162,1.11695873002009,0.278634063958035,4.31881081563941,1.56872179268358e-05,6.73576315524828e-05,"ENSG00000008441","NFIX","4784",1.20336780902752,"NFIX"
"ENSG00000113249.12",10.8027947813774,1.87904317303541,0.481799536982513,4.31281717857136,1.61187400491071e-05,6.90104187310843e-05,"ENSG00000113249","HAVCR1","26762",2.07791331972591,"HAVCR1"
"ENSG00000251429.1",15.7031708057859,1.82567952680575,0.470023803793352,4.31019128043307,1.63113395453296e-05,6.97174426165457e-05,"ENSG00000251429","AIDAP2","646890",2.02589250070609,"AIDAP2"
"ENSG00000227463.2",9.98245467544403,2.29543239022933,0.597011645284084,4.30648565981321,1.65868677005462e-05,7.08439828825057e-05,"ENSG00000227463","LOC101927575","101927575",2.5710220891574,"LOC101927575"
"ENSG00000126709.14",12205.3449954707,1.48571432044703,0.384242048370057,4.30187343549434,1.69360046287362e-05,7.21790585759953e-05,"ENSG00000126709","IFI6","2537",1.65296066068308,"IFI6"
"ENSG00000169429.10",42590.2263411337,2.27994666218151,0.613234587367693,4.29237454085913,1.76772435604991e-05,7.50322361015501e-05,"ENSG00000169429","CXCL8","3576",2.63223253039134,"CXCL8"
"ENSG00000229950.1",11.8106126978983,2.36432238459949,0.621491679492422,4.29238217019962,1.76766359921744e-05,7.50322361015501e-05,"ENSG00000229950","MIR5689HG","106660610",2.66767980398069,"MIR5689HG"
"ENSG00000237927.1",6.91494474709999,3.11951919671253,0.825852443893344,4.28219118093329,1.85061871841309e-05,7.82703376097988e-05,"ENSG00000237927",NA,NA,3.53645805199228,"ENSG00000237927"
"ENSG00000153976.2",195.806407701059,1.30758985424881,0.334251244516402,4.27955829068285,1.87264589658081e-05,7.91266354589496e-05,"ENSG00000153976","HS3ST3A1","9955",1.43044768464123,"HS3ST3A1"
"ENSG00000217325.2",37.1452373869295,1.18056686031991,0.298184236273473,4.27644956677853,1.89897551796607e-05,8.01438919622252e-05,"ENSG00000217325",NA,NA,1.27516984803188,"ENSG00000217325"
"ENSG00000163959.9",8.12044386024487,2.31006915513843,0.605604552471737,4.27165149425903,1.94030644200529e-05,8.17523140998532e-05,"ENSG00000163959","SLC51A","200931",2.58693159149596,"SLC51A"
"ENSG00000153234.13",100.743663317242,1.83217486100387,0.489857247736485,4.25776713583936,2.06478858880941e-05,8.66479877221271e-05,"ENSG00000153234","NR4A2","4929",2.08569809066513,"NR4A2"
"ENSG00000179388.8",512.454375886229,2.3680721317023,0.64873295210309,4.25748217309731,2.0674214034624e-05,8.67379914597113e-05,"ENSG00000179388","EGR3","1960",2.7619689786797,"EGR3"
"ENSG00000164181.13",183.736530056251,2.0213446571031,0.553090393879579,4.24037307737355,2.23148585525328e-05,9.30022995353655e-05,"ENSG00000164181","ELOVL7","79993",2.3453096155609,"ELOVL7"
"ENSG00000105707.13",9.67902893185997,2.07397401324856,0.546549564696224,4.23994861040638,2.23570963818852e-05,9.31388459678538e-05,"ENSG00000105707","HPN","3249",2.31734206735197,"HPN"
"ENSG00000109927.10",26.9559104864166,1.2249674114613,0.313678127682155,4.23757149506763,2.25950480357022e-05,9.4003905914166e-05,"ENSG00000109927","TECTA","7007",1.32923349249208,"TECTA"
"ENSG00000111331.12",27213.156727359,2.13128592571173,0.578602491079379,4.23616567067243,2.27369046509663e-05,9.45330549712476e-05,"ENSG00000111331","OAS3","4940",2.45105600967602,"OAS3"
"ENSG00000175040.5",1674.41542913585,1.24078134119278,0.321033324417692,4.23129435048379,2.32350371102878e-05,9.63737977446477e-05,"ENSG00000175040","CHST2","9435",1.35838649192561,"CHST2"
"ENSG00000233030.2",24.0174643445798,2.14705061346213,0.577705550902668,4.22760847370386,2.36188317323313e-05,9.77859442189379e-05,"ENSG00000233030","LOC124904411","124904411",2.44231288230188,"LOC124904411"
"ENSG00000165548.10",182.79583361298,1.29219937379486,0.335267879354653,4.22152310565501,2.42657075583151e-05,0.00010010449274057,"ENSG00000165548","TMEM63C","57156",1.41534109927962,"TMEM63C"
