"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051306","mitotic sister chromatid separation","26/949","64/18860",0.40625,8.0736301369863,13.0476451288034,1.21346297875229e-17,2.86897318547863e-15,2.57898898742341e-15,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5/NCAPH2",26
"GO:0010965","regulation of mitotic sister chromatid separation","25/949","61/18860",0.409836065573771,8.14489799443763,12.8654830207146,3.98793715677426e-17,9.00004908335645e-15,8.09036054771428e-15,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",25
"GO:0045839","negative regulation of mitotic nuclear division","24/949","57/18860",0.421052631578947,8.36781099218013,12.8231537834158,8.03521716517672e-17,1.73455883587402e-14,1.55923664898624e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/CHEK1/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5/BMP4",24
"GO:0051784","negative regulation of nuclear division","25/949","64/18860",0.390625,7.76310590094837,12.4748684982399,1.57297261802372e-16,3.25408710353656e-14,2.92517714930726e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/CHEK1/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5/BMP4/FBXO43",25
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","30/949","96/18860",0.3125,6.21048472075869,11.7810378317483,2.04550693383754e-16,4.06237677060136e-14,3.65176816819839e-14,"CDC20/DLGAP5/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/CENPE/AURKB/NDC80/TACC3/PHF10/ESPL1/TRIP13/UBE2C/SKA1/CDCA8/HASPIN/BCL7A/CDC6/SKA3/XRCC3/FBXO5",30
"GO:0045930","negative regulation of mitotic cell cycle","48/949","244/18860",0.19672131147541,3.90955103733006,10.5295600872108,2.69203012101285e-16,5.14074213493415e-14,4.62113672594918e-14,"BCL2/FZD3/NHERF1/CDC20/BUB1B/TTK/CENPF/BRCA1/BIRC5/JADE1/CDK1/ZWINT/MAD2L1/CLSPN/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/BUB1/PLK1/AURKB/NDC80/TICRR/PKMYT1/CHEK1/BLM/EME1/TRIP13/SKA1/CDKN2B/FANCD2/CDCA8/HASPIN/E2F7/CTDSPL/RBL1/CDC6/DONSON/SKA3/XRCC3/DTL/FBXO5/IER3/IL10/BMP4",48
"GO:1901988","negative regulation of cell cycle phase transition","51/949","274/18860",0.186131386861314,3.69909162929861,10.3593489624524,3.45964850777461e-16,6.36190920040776e-14,5.7188731668477e-14,"BCL2/CDC20/BUB1B/TTK/CENPF/BRCA1/BIRC5/JADE1/CDK1/ZWINT/MAD2L1/CLSPN/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/WDR76/CDT1/BUB1/PLK1/AURKB/NDC80/TICRR/PKMYT1/CHEK1/RAD51/DNA2/BLM/EME1/TRIP13/SKA1/CDKN2B/FANCD2/CDCA8/H2AX/HASPIN/E2F7/CDC45/CTDSPL/RBL1/CDC6/DONSON/E2F1/SKA3/XRCC3/DTL/FBXO5/IER3",51
"GO:1901991","negative regulation of mitotic cell cycle phase transition","42/949","193/18860",0.217616580310881,4.32481423041434,10.686642839341,4.7535720723006e-16,7.30738075798902e-14,6.56878028597518e-14,"BCL2/CDC20/BUB1B/TTK/CENPF/BRCA1/BIRC5/JADE1/CDK1/ZWINT/MAD2L1/CLSPN/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/BUB1/PLK1/AURKB/NDC80/TICRR/PKMYT1/CHEK1/BLM/TRIP13/SKA1/CDKN2B/CDCA8/HASPIN/E2F7/CTDSPL/RBL1/CDC6/DONSON/SKA3/XRCC3/DTL/FBXO5/IER3",42
"GO:0045786","negative regulation of cell cycle","63/949","399/18860",0.157894736842105,3.13792912206755,9.93538405027042,4.77697354616782e-16,7.30738075798902e-14,6.56878028597518e-14,"BCL2/FZD3/NHERF1/CDC20/BUB1B/TTK/CENPF/BRCA1/BIRC5/JADE1/CDK1/ZWINT/MAD2L1/CLSPN/NEK2/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/WDR76/CDT1/BUB1/PLK1/AURKB/E2F8/NDC80/TICRR/PKMYT1/CHEK1/RAD51/CCNF/DNA2/BLM/EME1/ESPL1/TRIP13/SKA1/KAT2A/CDKN2B/FANCD2/CDCA8/H2AX/HASPIN/E2F7/CDC45/CTDSPL/RBL1/CDC6/DONSON/E2F1/SKA3/XRCC3/DTL/FBXO5/IER3/IL10/BMP4/HPGD/FBXO43/GPER1",63
"GO:0033046","negative regulation of sister chromatid segregation","22/949","50/18860",0.44,8.74436248682824,12.6214367869264,5.00029628340042e-16,7.30738075798902e-14,6.56878028597518e-14,"CDC20/BUB1B/TTK/CENPF/BIRC5/ZWINT/MAD2L1/NUF2/SPC25/SPC24/KNL1/BUB1/PLK1/AURKB/NDC80/TRIP13/SKA1/CDCA8/HASPIN/SKA3/XRCC3/FBXO5",22
