"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048525","negative regulation of viral process","31/2069","76/18860",0.407894736842105,3.71817048663224,8.33471480424889,1.90994707067275e-11,8.50924179993756e-10,6.16644340963473e-10,"IL32/APOBEC3F/APOBEC3G/APOBEC3D/STAT1/ZNFX1/TRIM21/ZFP36/ISG20/IFIH1/APOBEC3A/CCL5/IFIT5/PLSCR1/IFITM2/TRIM31/RSAD2/IFITM3/TNF/SHFL/IFITM1/APOBEC3B/CH25H/OAS2/BST2/OAS1/OAS3/PTX3/MX1/ISG15/OASL",31
"GO:0071346","cellular response to type II interferon","37/2069","103/18860",0.359223300970874,3.2745052954619,8.12503368575537,2.01955693684808e-11,8.93092956517263e-10,6.47203041750146e-10,"IRF1/GBP2/HLA-DPA1/GBP4/CIITA/GBP5/JAK2/IL12RB1/NLRC5/GBP3/GBP1/RAB20/CD47/STAT1/ACOD1/PTPN2/TLR3/CASP1/TLR4/RAB43/IRF8/GBP7/CCL5/PARP14/PARP9/IFNGR1/MRC1/PIM1/TNF/FCAR/EDN1/GBP6/CCL2/NR1H3/ASS1/CDC42EP2/CCL3",37
"GO:1901988","negative regulation of cell cycle phase transition","69/2069","274/18860",0.251824817518248,2.29551283634324,7.58272542564279,2.17968356034214e-11,9.56816974650188e-10,6.93382309056206e-10,"KLF4/FBXO6/DTX3L/LYN/ATF5/BCL2/MIIP/BTN2A2/HORMAD1/NBN/CDKN1A/PARP9/CDC20/BUB1B/TTK/CENPF/BRCA1/MUC1/BIRC5/JADE1/CDK1/ZWINT/MAD2L1/GPR132/OVOL1/CLSPN/NUF2/WEE1/KANK2/SPC25/MIR503/SPC24/ORC1/KNL1/WDR76/CDT1/BUB1/PLK1/CHMP4C/AURKB/NDC80/TICRR/PKMYT1/CHEK1/RAD51/DNA2/BLM/EME1/TRIP13/SKA1/CDKN2B/FANCD2/CDCA8/H2AX/HASPIN/E2F7/CDC45/CTDSPL/FAM107A/RBL1/CDC6/DONSON/E2F1/CCL2/SKA3/XRCC3/DTL/FBXO5/IER3",69
"GO:0042093","T-helper cell differentiation","34/2069","90/18860",0.377777777777778,3.44363890231459,8.15694330215675,2.61963622277010e-11,1.14154950729471e-09,8.27253544032665e-10,"ASCL2/JAK2/IL12RB1/GPR183/RIPK2/SEMA4A/HLA-DRA/CD86/RELB/STAT5A/HLA-DRB1/TBX21/IRF4/STAT3/ZC3H12A/HLX/SLAMF6/JAK3/IL27/CD80/PTGER4/BCL6/SHB/IL12RB2/IL6/IL12A/TNFSF18/CD69/IL18/JUNB/STAT4/SOCS3/GATA3/MYB",34
"GO:0002758","innate immune response-activating signaling pathway","80/2069","342/18860",0.233918128654971,2.13228415003999,7.41775928629902,3.15136022014548e-11,1.36330583436728e-09,9.87955034690916e-10,"IRF1/NOD2/GBP2/TIFA/AIM2/GBP5/P2RX7/SCIMP/APPL2/NMI/PAK1/TLR5/GSDMD/CASP4/TASL/TLR8/GRAMD4/TICAM2/RIPK2/CD274/MYD88/KLRK1/IFI35/CPT1A/TLR10/NAGK/CD300LF/USP15/CTSS/CGAS/ACOD1/LYN/CYLD/LILRA2/IRF5/TLR3/WDFY1/TLR7/IRF4/CASP1/TIFAB/TLR4/IRF7/LGR4/MEFV/OTUD4/IFIH1/DHX58/DDX60/STEEP1/PIK3AP1/TREM2/CLEC6A/MAP2K6/TLR1/TRIM31/ZDHHC18/RSAD2/BIRC3/TNF/TICAM1/RNF125/TNFAIP3/SRC/AURKB/TYRO3/FCN1/NFKBIA/TREML4/KLRC4/SLC46A2/NR1H3/MAPK11/OAS1/LILRA4/OAS3/RIGI/TRIM25/CLEC4E/OASL",80
"GO:0051983","regulation of chromosome segregation","43/2069","134/18860",0.32089552238806,2.92512786478434,7.85038153951976,3.60632331241628e-11,1.54890289029678e-09,1.1224527689535e-09,"RMI2/HORMAD1/PLSCR1/CDC20/DLGAP5/NCAPD2/BUB1B/TTK/CENPF/BIRC5/NCAPH/CDK1/ZWINT/MAD2L1/NCAPG2/NUF2/NCAPG/SPC25/SPC24/KNL1/BUB1/NCAPD3/PLK1/CENPE/SMC2/AURKB/NDC80/TACC3/PHF10/ESPL1/TRIP13/UBE2C/SKA1/SMC4/CDCA8/HASPIN/BCL7A/KIF2C/CDC6/SKA3/XRCC3/FBXO5/NCAPH2",43
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","20/2069","35/18860",0.571428571428571,5.20886556652627,8.74848555105589,3.7086219537393e-11,1.58146236170169e-09,1.14604783683222e-09,"HLA-DMA/HLA-DMB/HLA-DPA1/CD74/HLA-DQB1/IFI30/HLA-DOA/HLA-DPB1/HLA-DQA1/CTSS/HLA-DRA/HLA-DOB/B2M/HLA-DRB1/HLA-DRB5/MARCHF1/TREM2/FCER1G/CTSL/HLA-DQB2",20
"GO:0070371","ERK1 and ERK2 cascade","78/2069","331/18860",0.235649546827795,2.14806691791793,7.39701507405558,3.79351891105157e-11,1.6061920495729e-09,1.16396884840776e-09,"NOD2/NRP1/TNFRSF11A/CD74/SCIMP/PRKCA/KLF4/DAB2/CCR1/GBP1/CEACAM1/DUSP10/GPR183/KARS1/RIPK2/ATF3/ICAM1/TGFB1/FPR2/RAPGEF2/LYN/PTPN2/HESX1/HLA-DRB1/PTPRC/IQGAP3/BTN2A2/PTPN1/TLR4/NHERF1/TNFAIP8L3/CCL5/NDRG2/TREM2/SEMA7A/GLIPR2/C5AR1/DUSP5/PTGER4/CDK1/TNF/NOTCH2/SRC/THPO/MIR503/PDGFC/NAMPT/EDN1/ITGB3/CFLAR/AKAP12/GAS6/NLRP12/GAREM1/NECAB2/CHI3L1/SPRY2/SLAMF1/FFAR4/PDGFB/NEK10/FAM83D/HTR2B/FGF10/BMP4/TNFSF11/RASGRP1/NEURL3/NGF/PDGFRA/ACKR3/CCL3/ALOX15/MARCO/NTRK1/CX3CL1/ADORA2A/GPER1",78
"GO:0071356","cellular response to tumor necrosis factor","60/2069","226/18860",0.265486725663717,2.4200481614392,7.53885764463184,4.4033604396335e-11,1.84118256036417e-09,1.33426083454055e-09,"IL18BP/GBP2/TIFA/AIM2/CD40/TNFRSF11A/TNFRSF14/JAK2/CARD16/GBP3/GBP1/CASP4/FAS/STAT1/ACOD1/PTPN2/CYLD/TANK/CASP1/TNFRSF21/ZFP36/ZC3H12A/TNFRSF25/CCL5/TNFSF13B/PID1/BRCA1/FOXO3/VCAM1/SMPD3/BIRC3/TNF/TNFAIP3/ABCB1/CRHBP/HAS2/FCAR/FOS/EDN1/NFKBIA/KAT2A/AKAP12/TNFSF18/GAS6/NFE2L2/CDK5R1/CCL2/CHI3L1/TRAIP/CD70/NKX3-1/ASS1/THBS1/CXCL8/TNFSF11/GATA3/TRAF1/CCL3/BIRC7/GPER1",60
"GO:0010720","positive regulation of cell development","97/2069","451/18860",0.215077605321508,1.96054308185773,7.24755158686005,4.41020278278184e-11,1.84118256036417e-09,1.33426083454055e-09,"NRP1/IL15RA/TNFRSF11A/CD74/PRKCA/IL12RB1/CCR1/PAK1/TGM2/DUSP10/VEGFC/IL15/LILRB4/RIPK2/CX3CR1/TGFB1/HLA-DRA/CD86/PPARGC1B/SOCS1/LYN/CYLD/IL4I1/LILRB2/STAT5A/TESC/HLA-DRB1/BCL2/FZD3/PTPRC/BTN2A2/BAIAP2/KITLG/ADAM8/SEMA4D/EGR2/RUNX1/HLX/CD101/CDH5/TIAM1/IL2RG/TREM2/PLXND1/CD80/SEMA7A/ASPM/RHOH/FOXO3/BCL6/TNF/ABCB1/NOTCH2/WDR62/LIG4/VSIR/XRCC2/PHF10/SHB/FOS/PDE3A/ROBO1/IL6/GAS6/RUFY3/E2F1/CSF1/VNN1/IL18/LTA/NTN1/IL7/CD83/TP73/SOX8/ASCL1/EGR3/CR1/IL10/PTN/IL7R/HLA-G/CXCL12/BMP4/CUX2/TNFSF11/RASGRP1/SLIT2/NGF/GATA3/ITPKA/IL2RA/MYB/MAP6/CX3CL1/GFAP/GPER1",97
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","34/2069","92/18860",0.369565217391304,3.36877718704688,7.99485189643685,5.31837509863475e-11,2.17760509715594e-09,1.57805817672765e-09,"ASCL2/JAK2/IL12RB1/GPR183/RIPK2/SEMA4A/HLA-DRA/CD86/RELB/STAT5A/HLA-DRB1/TBX21/IRF4/STAT3/ZC3H12A/HLX/SLAMF6/JAK3/IL27/CD80/PTGER4/BCL6/SHB/IL12RB2/IL6/IL12A/TNFSF18/CD69/IL18/JUNB/STAT4/SOCS3/GATA3/MYB",34
"GO:1902107","positive regulation of leukocyte differentiation","55/2069","199/18860",0.276381909547739,2.51936337074449,7.56348637066383,5.32546640175488e-11,2.17760509715594e-09,1.57805817672765e-09,"IL15RA/TNFRSF11A/CD74/PRKCA/IL12RB1/CCR1/DUSP10/IL15/LILRB4/RIPK2/TGFB1/HLA-DRA/CD86/PPARGC1B/SOCS1/CYLD/IL4I1/LILRB2/STAT5A/TESC/HLA-DRB1/PTPRC/BTN2A2/KITLG/ADAM8/RUNX1/HLX/CD101/IL2RG/TREM2/CD80/RHOH/FOXO3/BCL6/TNF/NOTCH2/VSIR/PHF10/SHB/FOS/GAS6/CSF1/VNN1/IL18/IL7/CD83/EGR3/CR1/IL10/IL7R/HLA-G/TNFSF11/RASGRP1/GATA3/IL2RA",55
"GO:1903708","positive regulation of hemopoiesis","55/2069","199/18860",0.276381909547739,2.51936337074449,7.56348637066383,5.32546640175488e-11,2.17760509715594e-09,1.57805817672765e-09,"IL15RA/TNFRSF11A/CD74/PRKCA/IL12RB1/CCR1/DUSP10/IL15/LILRB4/RIPK2/TGFB1/HLA-DRA/CD86/PPARGC1B/SOCS1/CYLD/IL4I1/LILRB2/STAT5A/TESC/HLA-DRB1/PTPRC/BTN2A2/KITLG/ADAM8/RUNX1/HLX/CD101/IL2RG/TREM2/CD80/RHOH/FOXO3/BCL6/TNF/NOTCH2/VSIR/PHF10/SHB/FOS/GAS6/CSF1/VNN1/IL18/IL7/CD83/EGR3/CR1/IL10/IL7R/HLA-G/TNFSF11/RASGRP1/GATA3/IL2RA",55
"GO:0045071","negative regulation of viral genome replication","24/2069","50/18860",0.48,4.37544707588207,8.38925126715765,5.72553417014954e-11,2.32526795889746e-09,1.68506591044143e-09,"APOBEC3F/APOBEC3G/APOBEC3D/ZNFX1/ISG20/IFIH1/APOBEC3A/CCL5/IFIT5/PLSCR1/IFITM2/RSAD2/IFITM3/TNF/SHFL/IFITM1/APOBEC3B/OAS2/BST2/OAS1/OAS3/MX1/ISG15/OASL",24
"GO:0050792","regulation of viral process","44/2069","141/18860",0.312056737588652,2.8445577916491,7.71723624879828,6.05686863205962e-11,2.44320984685108e-09,1.77053556740861e-09,"IL32/CD74/APOBEC3F/APOBEC3G/LAMP3/DYNLT1/APOBEC3D/CD28/STAT1/ZNFX1/HLA-DRB1/BCL2/TRIM21/ZFP36/ADAR/ISG20/TOP2A/IFIH1/APOBEC3A/GBP7/CCL5/IFIT5/PLSCR1/IFITM2/TRIM31/RSAD2/IFITM3/TNF/SHFL/IFITM1/TYRO3/APOBEC3B/STOM/CH25H/OAS2/BST2/OAS1/CXCL8/OAS3/PTX3/TRIM25/MX1/ISG15/OASL",44
"GO:0044772","mitotic cell cycle phase transition","98/2069","461/18860",0.212581344902386,1.9377883832088,7.15582146267946,6.97975417342349e-11,2.79658606814351e-09,2.02661883806221e-09,"PSME2/APPL2/KLF4/PSME1/UBD/TGFB1/CDKN2C/UBE2A/BCL2/MIIP/IQGAP3/CUL1/BTN2A2/NBN/CDKN1A/CCNB2/CYP1A1/CDC20/DLGAP5/BUB1B/CCNA2/TTK/CENPF/BRCA1/MUC1/BIRC5/LSM11/ANLN/KIF14/JADE1/CDK1/ZWINT/CCNE2/MAD2L1/GPR132/ABCB1/CDC25A/POLE/CLSPN/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/BUB1/PLK1/CHMP4C/CENPE/AURKB/NDC80/TACC3/TICRR/PKMYT1/NFIA/CHEK1/CCNF/PHF10/BLM/CDC25C/RCC1/RRM1/ESPL1/TRIP13/UBE2C/SKA1/CDKN2B/FOXM1/CDCA8/HASPIN/E2F7/CTDSPL/BCL7A/FAM107A/RBL1/RRM2/CDC6/DONSON/E2F1/CCL2/CDKN3/CDKN1C/SKA3/XRCC3/NPM2/ATAD5/DTL/FBXO5/TRIM71/NES/STIL/IER3/CCNE1/CDC7/FGF10/CCNA1/MYB",98
"GO:0002287","alpha-beta T cell activation involved in immune response","34/2069","93/18860",0.365591397849462,3.33255377643348,7.91547546593829,7.50624210778293e-11,2.96769969426915e-09,2.1506207781797e-09,"ASCL2/JAK2/IL12RB1/GPR183/RIPK2/SEMA4A/HLA-DRA/CD86/RELB/STAT5A/HLA-DRB1/TBX21/IRF4/STAT3/ZC3H12A/HLX/SLAMF6/JAK3/IL27/CD80/PTGER4/BCL6/SHB/IL12RB2/IL6/IL12A/TNFSF18/CD69/IL18/JUNB/STAT4/SOCS3/GATA3/MYB",34
"GO:0002293","alpha-beta T cell differentiation involved in immune response","34/2069","93/18860",0.365591397849462,3.33255377643348,7.91547546593829,7.50624210778293e-11,2.96769969426915e-09,2.1506207781797e-09,"ASCL2/JAK2/IL12RB1/GPR183/RIPK2/SEMA4A/HLA-DRA/CD86/RELB/STAT5A/HLA-DRB1/TBX21/IRF4/STAT3/ZC3H12A/HLX/SLAMF6/JAK3/IL27/CD80/PTGER4/BCL6/SHB/IL12RB2/IL6/IL12A/TNFSF18/CD69/IL18/JUNB/STAT4/SOCS3/GATA3/MYB",34
"GO:0042325","regulation of phosphorylation","93/2069","431/18860",0.215777262180974,1.96692081427413,7.12820127192807,9.26483339809952e-11,3.63888522280619e-09,2.63701283006849e-09,"WARS1/NRP1/CD74/JAK2/NLRC5/LCP2/NT5DC2/OSM/MMD/CEACAM1/C3/IL15/STAT2/RIPK2/IL31RA/DEPTOR/BANK1/MMP9/RAPGEF2/MVP/LYN/PTPN2/HLA-DRB1/TLR3/UVRAG/PTPRC/LIMCH1/PTPN1/ADAR/AGT/SEMA4D/ZC3H12A/NHERF1/FAXDC2/ENPP2/CAMK1/PARP14/CDKN1A/PRR5L/CD80/PARP9/PIM1/FGFR1/SRPX2/KIF14/TNF/CCNE2/CDC25A/MCM7/FIRRM/SRC/CLSPN/THPO/CENPE/FAM20A/TPX2/PKMYT1/BLM/CDC25C/IL6/IL12A/TNFSF18/GAS6/RBL1/CDC6/C9orf72/CDK5R1/CHI3L1/SPRY2/CDKN3/CDKN1C/IL18/PARD3/IGFBP3/FZD7/AGAP2/HEG1/THBS1/PDGFB/NEK10/PTPN13/FLT1/PPM1E/FGF10/BMP4/HERC5/RASGRP1/SLIT2/LILRA5/TCIM/PRLR/SRCIN1/GPER1",93
"GO:0001932","regulation of protein phosphorylation","86/2069","387/18860",0.222222222222222,2.02566994253799,7.15641785819339,9.88039157206382e-11,3.85529004478569e-09,2.79383621335964e-09,"WARS1/CD74/JAK2/LCP2/NT5DC2/OSM/MMD/CEACAM1/C3/IL15/STAT2/RIPK2/IL31RA/DEPTOR/BANK1/MMP9/RAPGEF2/MVP/LYN/PTPN2/HLA-DRB1/TLR3/UVRAG/PTPRC/LIMCH1/PTPN1/ADAR/AGT/SEMA4D/ZC3H12A/NHERF1/FAXDC2/ENPP2/CAMK1/PARP14/CDKN1A/PRR5L/CD80/PARP9/PIM1/FGFR1/KIF14/TNF/CCNE2/CDC25A/FIRRM/SRC/CLSPN/THPO/CENPE/FAM20A/TPX2/PKMYT1/BLM/CDC25C/IL6/IL12A/TNFSF18/GAS6/CDC6/C9orf72/CDK5R1/CHI3L1/SPRY2/CDKN3/CDKN1C/IL18/PARD3/IGFBP3/AGAP2/HEG1/PDGFB/NEK10/PTPN13/FLT1/PPM1E/FGF10/BMP4/HERC5/RASGRP1/SLIT2/LILRA5/TCIM/PRLR/SRCIN1/GPER1",86
"GO:0002221","pattern recognition receptor signaling pathway","76/2069","325/18860",0.233846153846154,2.13162806260921,7.22354510313953,9.95225147839191e-11,3.85811307311686e-09,2.79588199427141e-09,"IRF1/NOD2/GBP2/TIFA/AIM2/GBP5/P2RX7/SCIMP/APPL2/NMI/TLR5/GSDMD/CASP4/TASL/TLR8/GRAMD4/TICAM2/RIPK2/CD274/MYD88/IFI35/CPT1A/TLR10/NAGK/CD300LF/USP15/CTSS/CGAS/ACOD1/LYN/CYLD/LILRA2/IRF5/TLR3/WDFY1/TLR7/IRF4/CASP1/TIFAB/TLR4/IRF7/LGR4/MEFV/OTUD4/IFIH1/DHX58/DDX60/STEEP1/PIK3AP1/TREM2/MAP2K6/TLR1/TRIM31/ZDHHC18/RSAD2/BIRC3/TNF/TICAM1/RNF125/TNFAIP3/SRC/AURKB/TYRO3/FCN1/NFKBIA/TREML4/SLC46A2/NR1H3/MAPK11/OAS1/LILRA4/OAS3/RIGI/TRIM25/CLEC4E/OASL",76
"GO:0042088","T-helper 1 type immune response","25/2069","55/18860",0.454545454545455,4.14341579155499,8.19497817414512,1.01324658345503e-10,3.90263361498484e-09,2.82814496298822e-09,"IL18BP/ASCL2/JAK2/IL12RB1/PLA2G4A/RIPK2/SEMA4A/SLC11A1/ARID5A/RELB/HLA-DRB1/TBX21/TLR4/HLX/EBI3/JAK3/IL27/CD80/IL12RB2/IL33/IL12A/IL18/SLAMF1/STAT4/CCR2",25
"GO:1901990","regulation of mitotic cell cycle phase transition","81/2069","357/18860",0.226890756302521,2.06822603376778,7.1528231322559,1.18796687086567e-10,4.54625783273593e-09,3.29456399410115e-09,"PSME2/APPL2/KLF4/PSME1/UBD/TGFB1/CDKN2C/BCL2/MIIP/BTN2A2/NBN/CDKN1A/CYP1A1/CDC20/DLGAP5/BUB1B/TTK/CENPF/BRCA1/MUC1/BIRC5/LSM11/ANLN/KIF14/JADE1/CDK1/ZWINT/CCNE2/MAD2L1/GPR132/CDC25A/CLSPN/NUF2/WEE1/KANK2/SPC25/SPC24/ORC1/KNL1/BUB1/PLK1/CHMP4C/CENPE/AURKB/NDC80/TICRR/PKMYT1/CHEK1/PHF10/BLM/CDC25C/RRM1/ESPL1/TRIP13/UBE2C/SKA1/CDKN2B/CDCA8/HASPIN/E2F7/CTDSPL/BCL7A/FAM107A/RBL1/RRM2/CDC6/DONSON/E2F1/CCL2/CDKN1C/SKA3/XRCC3/NPM2/ATAD5/DTL/FBXO5/STIL/IER3/CCNE1/CDC7/FGF10",81
"GO:0002399","MHC class II protein complex assembly","13/2069","16/18860",0.8125,7.40635572740454,8.99882463369448,1.31023751218161e-10,4.92812135186471e-09,3.57129132613311e-09,"HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DQB1/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DOB/B2M/HLA-DRB1/HLA-DRB5/HLA-DQB2",13
"GO:0002503","peptide antigen assembly with MHC class II protein complex","13/2069","16/18860",0.8125,7.40635572740454,8.99882463369448,1.31023751218161e-10,4.92812135186471e-09,3.57129132613311e-09,"HLA-DMA/HLA-DMB/HLA-DPA1/HLA-DQB1/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DRA/HLA-DOB/B2M/HLA-DRB1/HLA-DRB5/HLA-DQB2",13
"GO:0043277","apoptotic cell clearance","22/2069","44/18860",0.5,4.55775737071049,8.29354695634069,1.31251473190367e-10,4.92812135186471e-09,3.57129132613311e-09,"C4A/TGM2/C3/C2/C4B/CD300LF/XKR8/MERTK/XKR6/TREM2/TYRO3/ITGB3/FCN1/GAS6/CCL2/NR1H3/THBS1/CCR2/ADGRB1/XKR7/ALOX15/MARCO",22
"GO:0001914","regulation of T cell mediated cytotoxicity","23/2069","48/18860",0.479166666666667,4.36785081359755,8.20081988641076,1.5046866332669e-10,5.61436200037713e-09,4.06859346232037e-09,"TAP2/P2RX7/IL12RB1/HLA-E/CEACAM1/HLA-A/HLA-H/MR1/HLA-B/HLA-C/HLA-DRA/B2M/HLA-DRB1/PTPRC/HLA-F/CD1A/CD1C/LILRB1/CD1B/IL12A/CD1E/IL7R/HLA-G",23
"GO:0007249","canonical NF-kappaB signal transduction","81/2069","359/18860",0.225626740947075,2.05670388316184,7.09584664301172,1.58723865176045e-10,5.86999450609677e-09,4.25384420701009e-09,"NOD2/TIFA/APOL3/CD40/TNFRSF11A/CD74/RBCK1/KLF4/CARD16/SECTM1/CCR1/TNFSF10/UBD/CASP10/TLR8/IKBKE/TICAM2/LILRB4/RIPK2/CX3CR1/MYD88/OPTN/TRIM22/NAGK/EDA/TGFB1/USP15/STAT1/CASP7/CYLD/RELB/HLA-DRB1/TLR3/TLR7/SLC20A1/TANK/TRIM21/CASP1/CUL1/TIFAB/TLR4/S100A13/STAT3/LITAF/ADAM8/PRDX1/ZC3H12A/PLEKHG5/GBP7/IFIT5/LTB/TREM2/PPM1N/CLEC6A/NFKB2/CCL7/RHOH/BIRC3/TNF/TICAM1/TNFAIP3/FLOT1/EDNRA/NAMPT/EDN1/CFLAR/NFKBIA/SLC44A2/NLRP12/LPAR1/LTA/INSR/BST2/WLS/TRIM25/HTR2B/TGFBR3/TNFSF11/TRAF1/TRIM55/CX3CL1",81
"GO:0071675","regulation of mononuclear cell migration","45/2069","150/18860",0.3,2.73465442242629,7.48726144249467,1.59286283080013e-10,5.86999450609677e-09,4.25384420701009e-09,"ASCL2/PADI2/SLAMF8/TNFRSF14/CCR1/CX3CR1/KLRK1/TGFB1/FPR2/CD47/CD200R1/LYN/P2RX4/CXCL10/MTUS1/ADAM8/CCL5/TREM2/STAP1/C5/C5AR1/CD9/CCL7/P2RY12/TNF/ITGB3/IL12A/TNFSF18/GAS6/CD69/CCL2/CSF1/SLAMF1/GCSAM/THBS1/ADTRP/CXCL12/CCL4/CCL1/CCR2/SLIT2/CCR6/RIPOR2/CCL3/CX3CL1",45
"GO:0031343","positive regulation of cell killing","29/2069","73/18860",0.397260273972603,3.6212318835782,7.87661193270174,1.81944734295683e-10,6.66386542174987e-09,4.8291434159203e-09,"TAP2/P2RX7/LAG3/IL12RB1/HLA-E/HLA-A/HLA-H/MR1/HLA-B/HLA-C/KLRK1/HLA-DRA/B2M/STAT5A/HLA-DRB1/PTPRC/HLA-F/CD1A/SLAMF6/CD1C/STAP1/CD226/CD1B/IL12A/KLRC4/CD1E/CD5L/HLA-G/RASGRP1",29
"GO:1903900","regulation of viral life cycle","38/2069","115/18860",0.330434782608696,3.0120831319478,7.59719743244561,1.87389498354372e-10,6.82143478765609e-09,4.94333015556141e-09,"IL32/CD74/APOBEC3F/APOBEC3G/LAMP3/APOBEC3D/CD28/ZNFX1/HLA-DRB1/BCL2/TRIM21/ADAR/ISG20/TOP2A/IFIH1/APOBEC3A/GBP7/CCL5/IFIT5/PLSCR1/IFITM2/RSAD2/IFITM3/TNF/SHFL/IFITM1/TYRO3/APOBEC3B/CH25H/OAS2/BST2/OAS1/CXCL8/OAS3/TRIM25/MX1/ISG15/OASL",38
"GO:0033260","nuclear DNA replication","21/2069","41/18860",0.51219512195122,4.66892218463026,8.25531126244333,1.92977770197483e-10,6.98228659441802e-09,5.05989560135027e-09,"FGFR1/BCL6/CDK1/TK1/MCM6/MCM4/POLA1/FEN1/MCM2/CDT1/GINS1/RAD51/DNA2/BLM/LIG1/CDC45/DONSON/PCNA/ATAD5/MCM3/CDC7",21
"GO:0001910","regulation of leukocyte mediated cytotoxicity","35/2069","101/18860",0.346534653465347,3.15884174207658,7.63621146775744,2.21121018892978e-10,7.95236435416312e-09,5.76288768326023e-09,"TAP2/P2RX7/LAG3/IL12RB1/HLA-E/CEACAM1/HLA-A/HLA-H/MR1/HLA-B/HLA-C/CX3CR1/KLRK1/ICAM1/TGFB1/HLA-DRA/B2M/STAT5A/HLA-DRB1/PTPRC/HLA-F/CD1A/SLAMF6/CD1C/STAP1/LILRB1/SERPINB9/CD226/CD1B/IL12A/KLRC4/CD1E/IL7R/HLA-G/RASGRP1",35
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","18/2069","31/18860",0.580645161290323,5.2928795272767,8.39686584971894,2.49046121880455e-10,8.9030260336905e-09,6.4518093975964e-09,"HLA-DMA/HLA-DMB/HLA-DPA1/CD74/HLA-DQB1/IFI30/HLA-DOA/HLA-DPB1/HLA-DQA1/CTSS/HLA-DRA/HLA-DOB/B2M/HLA-DRB1/HLA-DRB5/FCER1G/CTSL/HLA-DQB2",18
"GO:0002687","positive regulation of leukocyte migration","45/2069","152/18860",0.296052631578947,2.69867212739437,7.38106396308022,2.58210562086207e-10,9.17569675984914e-09,6.64940733191924e-09,"ASCL2/CD74/TNFRSF14/CCR1/VEGFC/CX3CR1/ICAM1/TGFB1/FPR2/CD47/P2RX4/LYVE1/CXCL10/KITLG/ADAM8/CAMK1D/CCL5/TREM2/C5AR1/CCL7/P2RY12/TNF/CCL8/FUT4/EDN1/ITGB3/IL6/IL12A/TNFSF18/GAS6/CCL2/CSF1/SLAMF1/THBS1/CXCL8/PTN/CXCL12/CCL4/CCL1/CCR2/DAPK2/CCR6/RIPOR2/CCL3/CX3CL1",45
"GO:0001916","positive regulation of T cell mediated cytotoxicity","20/2069","38/18860",0.526315789473684,4.79763933758999,8.22572006934149,2.76538496879358e-10,9.71138133158685e-09,7.03760509086167e-09,"TAP2/P2RX7/IL12RB1/HLA-E/HLA-A/HLA-H/MR1/HLA-B/HLA-C/HLA-DRA/B2M/HLA-DRB1/PTPRC/HLA-F/CD1A/CD1C/CD1B/IL12A/CD1E/HLA-G",20
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","20/2069","38/18860",0.526315789473684,4.79763933758999,8.22572006934149,2.76538496879358e-10,9.71138133158685e-09,7.03760509086167e-09,"TAP1/TAP2/ERAP2/IFI30/HLA-E/HLA-A/HLA-H/MPEG1/MR1/HLA-B/TAPBP/HLA-C/FCGR1A/TAPBPL/B2M/HLA-F/ERAP1/FCER1G/ACE/HLA-G",20
"GO:0001912","positive regulation of leukocyte mediated cytotoxicity","28/2069","70/18860",0.4,3.64620589656839,7.78593112473384,3.09104311404274e-10,1.07915364858685e-08,7.82036762001581e-09,"TAP2/P2RX7/LAG3/IL12RB1/HLA-E/HLA-A/HLA-H/MR1/HLA-B/HLA-C/KLRK1/HLA-DRA/B2M/STAT5A/HLA-DRB1/PTPRC/HLA-F/CD1A/SLAMF6/CD1C/STAP1/CD226/CD1B/IL12A/KLRC4/CD1E/HLA-G/RASGRP1",28
"GO:0097529","myeloid leukocyte migration","60/2069","237/18860",0.253164556962025,2.30772525099265,7.11159729050707,3.48834697992238e-10,1.21078089942655e-08,8.77423873162851e-09,"CXCL9/SLAMF8/TNFRSF11A/CD74/CCR1/CCL13/PDE4B/VEGFC/CX3CR1/MYD88/FPR2/CD47/CD200R1/LYN/MCOLN2/P2RX4/CXCL10/KITLG/MTUS1/ADAM8/CAMK1D/CCL5/CD300H/TREM2/STAP1/CXADR/C5/C5AR1/CD9/FCER1G/CCL7/P2RY12/PTGER4/CCL8/FUT4/EDN1/IL6/TNFSF18/CCL2/CSF1/TNFAIP6/SLAMF1/THBS1/PDGFB/CXCL8/FLT1/CXCL5/CXCL12/CCL4/TNFSF11/CCL1/CCR2/SLIT2/SCG2/DAPK2/RIPOR2/PPBP/CCL3/TRIM55/CX3CL1",60
